timestamp,src_ip,dst_ip,protocol,packets,bytes,label_suspicious
2025-12-16 01:31:00,10.6.1.107,10.11.4.141,TCP,20,47040,0
2025-12-16 01:31:00,10.3.4.34,10.12.7.203,ICMP,33,64459,0
2025-12-16 01:31:00,10.8.1.121,10.15.3.76,ARP,31,50499,0
2025-12-16 01:32:00,10.9.7.182,10.13.0.112,ARP,27,45518,0
2025-12-16 01:32:00,10.0.6.253,10.14.7.41,TCP,31,41862,0
2025-12-16 01:33:00,10.3.8.77,10.13.4.6,TCP,37,29057,0
2025-12-16 01:33:00,10.0.9.9,10.13.8.36,UDP,47,33131,0
2025-12-16 01:33:00,10.6.7.233,10.14.5.56,TCP,31,40898,0
2025-12-16 01:34:00,10.0.8.108,10.13.5.125,ARP,34,53318,0
2025-12-16 01:34:00,10.3.1.198,10.11.0.201,UDP,35,49841,0
2025-12-16 01:34:00,10.3.6.190,10.15.9.241,ARP,41,47295,0
2025-12-16 01:35:00,10.9.0.116,10.13.0.46,TCP,44,58523,0
2025-12-16 01:35:00,10.4.1.82,10.18.5.243,TCP,41,39275,0
2025-12-16 01:35:00,10.0.0.198,10.12.4.14,UDP,40,31065,0
2025-12-16 01:36:00,10.3.0.109,10.16.8.101,ARP,35,50749,0
2025-12-16 01:36:00,10.6.3.91,10.14.4.121,TCP,28,25459,0
2025-12-16 01:37:00,10.6.1.148,10.13.0.90,TCP,26,56470,0
2025-12-16 01:37:00,10.2.2.29,10.19.4.234,ICMP,38,52809,0
2025-12-16 01:37:00,10.3.3.84,10.16.1.160,TCP,32,34655,0
2025-12-16 01:38:00,10.1.0.44,10.10.6.26,TCP,27,57588,0
2025-12-16 01:38:00,10.3.7.45,10.13.9.49,TCP,33,44931,0
2025-12-16 01:38:00,10.6.7.66,10.17.4.154,UDP,37,69678,0
2025-12-16 01:38:00,10.6.0.104,10.16.9.118,TCP,35,43438,0
2025-12-16 01:38:00,10.1.3.141,10.16.9.32,ARP,31,42157,0
2025-12-16 01:39:00,10.7.5.111,10.16.3.145,TCP,32,63754,0
2025-12-16 01:39:00,10.1.0.23,10.10.0.217,UDP,41,48536,0
2025-12-16 01:42:00,10.1.1.128,10.12.0.33,UDP,43,85272,0
2025-12-16 01:43:00,10.3.5.97,10.10.9.214,UDP,32,47701,0
2025-12-16 01:44:00,10.7.3.27,10.11.6.59,UDP,28,46391,0
2025-12-16 01:45:00,10.0.6.253,10.15.9.235,UDP,37,52808,0
2025-12-16 01:46:00,10.6.2.207,10.17.0.186,ARP,40,46310,0
2025-12-16 01:47:00,10.5.2.25,10.15.2.242,TCP,40,58380,0
2025-12-16 01:47:00,10.9.7.90,10.11.1.109,TCP,36,66512,0
2025-12-16 01:48:00,10.7.9.215,10.19.2.115,UDP,47,56803,0
2025-12-16 01:49:00,10.0.4.68,10.15.0.9,TCP,39,41142,0
2025-12-16 01:49:00,10.9.1.243,10.16.3.173,TCP,32,26511,0
2025-12-16 01:51:00,10.5.3.162,10.10.6.209,ARP,44,54263,0
2025-12-16 01:51:00,10.3.0.239,10.12.1.71,UDP,30,59835,0
2025-12-16 01:54:00,10.5.1.185,10.15.7.77,UDP,26,49955,0
2025-12-16 01:55:00,10.9.1.119,10.14.8.15,ICMP,50,40851,0
2025-12-16 01:55:00,10.8.7.35,10.19.9.224,TCP,33,37771,0
2025-12-16 01:56:00,10.6.8.115,10.15.8.48,ICMP,42,55855,0
2025-12-16 01:56:00,10.4.2.145,10.15.0.158,ICMP,42,47542,0
2025-12-16 01:56:00,10.3.9.225,10.13.1.1,TCP,47,61421,0
2025-12-16 01:56:00,10.6.4.71,10.19.4.148,TCP,38,25741,0
2025-12-16 01:57:00,10.5.9.102,10.16.9.184,TCP,34,55571,0
2025-12-16 01:57:00,10.9.0.1,10.14.0.162,TCP,38,54078,0
2025-12-16 01:58:00,10.9.6.235,10.15.3.146,TCP,28,51468,0
2025-12-16 01:58:00,10.0.3.152,10.13.6.173,TCP,44,43527,0
2025-12-16 01:58:00,10.2.4.118,10.15.5.101,UDP,35,39616,0
2025-12-16 01:58:00,10.3.2.185,10.13.6.185,UDP,37,53087,0
2025-12-16 01:59:00,10.7.5.229,10.14.6.40,ARP,25,51499,0
2025-12-16 01:59:00,10.1.1.181,10.11.6.28,TCP,38,56067,0
2025-12-16 01:59:00,10.1.8.164,10.12.8.97,ARP,44,44364,0
2025-12-16 02:01:00,10.2.1.12,10.11.3.126,TCP,33,52300,0
2025-12-16 02:01:00,10.4.5.167,10.19.7.194,UDP,41,27291,0
2025-12-16 02:01:00,10.4.5.156,10.15.6.135,TCP,35,41677,0
2025-12-16 02:01:00,10.5.1.105,10.17.6.5,TCP,41,50141,0
2025-12-16 02:02:00,10.1.2.3,10.11.7.205,UDP,32,46730,0
2025-12-16 02:03:00,10.5.8.202,10.15.3.244,UDP,49,50749,0
2025-12-16 02:03:00,10.1.2.29,10.13.6.51,TCP,28,55037,0
2025-12-16 02:04:00,10.5.7.63,10.11.6.159,TCP,41,39530,0
2025-12-16 02:05:00,10.6.0.10,10.12.3.199,UDP,28,51190,0
2025-12-16 02:05:00,10.3.7.96,10.17.0.111,TCP,32,53962,0
2025-12-16 02:06:00,10.8.6.194,10.11.1.196,UDP,40,43702,0
2025-12-16 02:07:00,10.8.9.155,10.17.0.250,TCP,36,57591,0
2025-12-16 02:07:00,10.1.2.34,10.14.2.251,UDP,31,65793,0
2025-12-16 02:07:00,10.4.9.222,10.18.6.144,TCP,33,72421,0
2025-12-16 02:07:00,10.1.2.240,10.18.4.62,TCP,42,56715,0
2025-12-16 02:07:00,10.0.2.42,10.10.2.232,ICMP,42,66779,0
2025-12-16 02:08:00,10.4.4.7,10.19.3.150,TCP,33,35022,0
2025-12-16 02:08:00,10.5.5.43,10.13.4.142,ICMP,34,36383,0
2025-12-16 02:09:00,10.1.3.194,10.11.0.167,TCP,31,50494,0
2025-12-16 02:09:00,10.2.2.227,10.16.6.15,ICMP,40,41107,0
2025-12-16 02:09:00,10.8.7.215,10.18.5.60,TCP,31,41944,0
2025-12-16 02:09:00,10.8.7.53,10.13.9.239,ARP,37,46580,0
2025-12-16 02:12:00,10.7.4.206,10.13.3.111,UDP,32,44372,0
2025-12-16 02:12:00,10.7.3.109,10.14.8.134,DHCP,33,41235,0
2025-12-16 02:12:00,10.6.3.48,10.18.0.216,ARP,42,47230,0
2025-12-16 02:12:00,10.3.3.139,10.18.0.130,ICMP,41,56765,0
2025-12-16 02:13:00,10.9.0.241,10.10.2.57,TCP,35,51715,0
2025-12-16 02:13:00,10.7.4.202,10.18.0.93,DHCP,34,29321,0
2025-12-16 02:13:00,10.4.0.18,10.16.1.88,UDP,34,56293,0
2025-12-16 02:13:00,10.6.6.95,10.12.1.19,UDP,40,40359,0
2025-12-16 02:14:00,10.3.2.38,10.16.6.229,UDP,28,46528,0
2025-12-16 02:14:00,10.2.1.172,10.13.2.237,TCP,41,26429,0
2025-12-16 02:14:00,10.8.5.21,10.10.7.226,TCP,46,55980,0
2025-12-16 02:16:00,10.8.6.199,10.16.2.109,ARP,40,48219,1
2025-12-16 02:16:00,10.4.0.158,10.16.1.169,TCP,38,47068,0
2025-12-16 02:16:00,10.0.5.86,10.11.4.204,UDP,34,57016,0
2025-12-16 02:17:00,10.0.8.234,10.11.4.170,ARP,29,63768,0
2025-12-16 02:17:00,10.8.2.178,10.17.5.114,UDP,28,49645,0
2025-12-16 02:17:00,10.1.9.122,10.11.2.175,TCP,34,66770,0
2025-12-16 02:17:00,10.3.6.101,10.11.6.33,ICMP,38,63398,0
2025-12-16 02:18:00,10.3.8.251,10.13.8.96,ARP,26,58908,0
2025-12-16 02:19:00,10.3.7.73,10.17.1.217,UDP,31,61772,0
2025-12-16 02:19:00,10.7.8.223,10.19.0.96,ICMP,35,69949,0
2025-12-16 02:19:00,10.8.4.145,10.12.4.228,DHCP,23,68509,0
2025-12-16 02:20:00,10.0.7.3,10.17.1.35,ARP,33,36616,0
2025-12-16 02:20:00,10.6.5.245,10.11.8.247,ICMP,41,28335,0
2025-12-16 02:21:00,10.7.0.71,10.14.1.115,TCP,28,69097,0
2025-12-16 02:21:00,10.9.8.228,10.13.0.54,UDP,39,38473,0
2025-12-16 02:21:00,10.7.5.79,10.11.9.72,UDP,35,52466,0
2025-12-16 02:21:00,10.8.5.184,10.13.9.102,ICMP,33,79350,0
2025-12-16 02:21:00,10.5.7.28,10.11.6.184,UDP,34,63389,0
2025-12-16 02:22:00,10.5.0.126,10.19.8.1,TCP,42,44397,0
2025-12-16 02:23:00,10.6.0.134,10.14.8.4,ARP,30,48618,0
2025-12-16 02:23:00,10.9.8.148,10.18.8.199,TCP,32,42626,0
2025-12-16 02:23:00,10.1.0.196,10.12.7.92,TCP,40,31371,0
2025-12-16 02:23:00,10.5.2.87,10.16.7.193,ARP,27,55556,0
2025-12-16 02:23:00,10.7.8.50,10.14.6.248,ARP,22,54343,0
2025-12-16 02:24:00,10.4.5.4,10.11.9.2,TCP,32,66204,0
2025-12-16 02:24:00,10.1.5.77,10.19.1.17,TCP,37,42466,0
2025-12-16 02:24:00,10.2.3.123,10.17.9.14,ICMP,31,50877,0
2025-12-16 02:25:00,10.2.6.163,10.11.3.56,TCP,41,25234,0
2025-12-16 02:25:00,10.7.6.143,10.10.4.243,ARP,40,39017,0
2025-12-16 02:26:00,10.8.0.75,10.19.4.101,TCP,21,47760,0
2025-12-16 02:26:00,10.8.5.163,10.17.6.134,UDP,23,69322,0
2025-12-16 02:26:00,10.4.0.192,10.11.9.20,UDP,39,37450,0
2025-12-16 02:27:00,10.5.7.224,10.16.2.118,TCP,37,70124,0
2025-12-16 02:27:00,10.2.2.14,10.18.7.26,ARP,32,61721,0
2025-12-16 02:28:00,10.8.8.101,10.16.5.35,TCP,27,51821,0
2025-12-16 02:28:00,10.6.7.38,10.17.9.127,TCP,37,48985,0
2025-12-16 02:29:00,10.0.6.155,10.16.3.55,ICMP,38,64938,0
2025-12-16 02:30:00,10.5.9.3,10.14.4.126,UDP,26,35372,0
2025-12-16 02:30:00,10.2.3.2,10.17.1.148,UDP,36,59889,0
2025-12-16 02:30:00,10.4.1.23,10.15.9.177,ICMP,33,43102,0
2025-12-16 02:30:00,10.2.2.47,10.16.2.253,ARP,23,71647,0
2025-12-16 02:31:00,10.7.2.101,10.14.3.199,TCP,40,69824,0
2025-12-16 02:31:00,10.2.9.76,10.15.1.84,UDP,40,53693,0
2025-12-16 02:31:00,10.2.3.153,10.15.2.186,TCP,36,43073,0
2025-12-16 02:31:00,10.1.7.150,10.10.6.154,UDP,37,49506,0
2025-12-16 02:31:00,10.6.4.117,10.16.0.47,ARP,38,30831,1
2025-12-16 02:31:00,10.2.8.48,10.14.0.240,TCP,26,58349,0
2025-12-16 02:32:00,10.8.6.43,10.17.2.135,ICMP,45,45031,0
2025-12-16 02:32:00,10.8.2.156,10.11.7.27,UDP,35,45037,0
2025-12-16 02:32:00,10.1.3.67,10.16.3.124,UDP,38,48090,0
2025-12-16 02:32:00,10.4.9.206,10.19.8.66,ARP,49,46951,0
2025-12-16 02:33:00,10.3.0.84,10.14.9.189,TCP,32,23430,0
2025-12-16 02:33:00,10.3.7.217,10.10.8.38,DHCP,33,38118,0
2025-12-16 02:33:00,10.7.4.12,10.18.1.213,ARP,45,44927,0
2025-12-16 02:33:00,10.1.6.176,10.17.3.68,ARP,40,52722,0
2025-12-16 02:33:00,10.7.1.207,10.16.3.222,TCP,35,66810,0
2025-12-16 02:34:00,10.0.8.101,10.10.0.3,ICMP,34,23238,0
2025-12-16 02:34:00,10.7.6.227,10.10.2.61,UDP,31,46897,0
2025-12-16 02:35:00,10.1.6.182,10.15.4.170,TCP,45,67228,0
2025-12-16 02:36:00,10.8.1.77,10.19.9.94,UDP,43,53356,0
2025-12-16 02:36:00,10.3.9.168,10.18.2.132,UDP,43,54443,0
2025-12-16 02:36:00,10.3.8.187,10.13.5.47,UDP,43,32328,0
2025-12-16 02:37:00,10.4.5.1,10.10.7.141,UDP,36,65290,0
2025-12-16 02:37:00,10.0.0.11,10.10.6.16,TCP,37,69608,0
2025-12-16 02:38:00,10.2.1.121,10.18.5.44,UDP,34,56654,0
2025-12-16 02:38:00,10.0.8.200,10.14.5.90,TCP,35,63794,0
2025-12-16 02:39:00,10.2.0.156,10.19.2.34,ARP,36,51104,0
2025-12-16 02:39:00,10.1.1.171,10.12.9.199,UDP,28,47103,0
2025-12-16 02:40:00,10.2.5.98,10.18.9.215,UDP,34,56563,0
2025-12-16 02:40:00,10.7.2.82,10.14.6.134,ICMP,48,68834,0
2025-12-16 02:41:00,10.1.7.201,10.14.1.110,TCP,30,44377,0
2025-12-16 02:41:00,10.8.3.228,10.10.1.179,UDP,36,67912,0
2025-12-16 02:42:00,10.9.4.182,10.12.2.52,UDP,24,57309,0
2025-12-16 02:42:00,10.2.4.233,10.13.4.149,UDP,30,61507,0
2025-12-16 02:42:00,10.0.4.195,10.10.5.50,UDP,42,45833,0
2025-12-16 02:43:00,10.2.0.161,10.17.6.240,UDP,34,46999,0
2025-12-16 02:43:00,10.4.3.11,10.19.1.168,UDP,36,53846,0
2025-12-16 02:44:00,10.3.7.12,10.10.0.246,TCP,32,62713,0
2025-12-16 02:45:00,10.3.0.4,10.12.3.61,UDP,47,32723,0
2025-12-16 02:45:00,10.1.1.102,10.12.3.18,TCP,31,40306,0
2025-12-16 02:45:00,10.0.5.67,10.15.4.196,TCP,40,52375,0
2025-12-16 02:46:00,10.2.8.44,10.17.6.104,UDP,42,50420,0
2025-12-16 02:46:00,10.0.6.101,10.12.2.248,TCP,37,61314,0
2025-12-16 02:47:00,10.3.6.89,10.15.8.191,TCP,30,27748,0
2025-12-16 02:47:00,10.0.4.45,10.12.7.232,TCP,36,46500,0
2025-12-16 02:47:00,10.2.1.198,10.16.5.183,TCP,32,71134,0
2025-12-16 02:47:00,10.2.2.148,10.16.5.241,UDP,45,48841,0
2025-12-16 02:47:00,10.5.7.179,10.17.6.140,TCP,32,60835,0
2025-12-16 02:48:00,10.3.7.155,10.19.0.94,TCP,45,54964,0
2025-12-16 02:48:00,10.2.6.142,10.16.0.11,TCP,36,42062,0
2025-12-16 02:49:00,10.5.0.114,10.16.3.60,DHCP,41,29646,0
2025-12-16 02:49:00,10.2.8.194,10.15.6.35,UDP,41,55603,0
2025-12-16 02:49:00,10.1.2.121,10.17.5.78,UDP,42,56531,0
2025-12-16 02:50:00,10.5.6.54,10.16.8.192,UDP,30,31649,0
2025-12-16 02:50:00,10.5.2.90,10.19.9.17,ICMP,38,64108,0
2025-12-16 02:50:00,10.8.8.59,10.11.7.98,TCP,42,40139,0
2025-12-16 02:50:00,10.4.1.9,10.13.8.162,ARP,37,43355,0
2025-12-16 02:52:00,10.0.4.253,10.12.5.38,ARP,33,49832,0
2025-12-16 02:53:00,10.4.5.54,10.10.7.167,ICMP,31,50147,0
2025-12-16 02:54:00,10.8.6.77,10.19.6.224,UDP,35,56599,0
2025-12-16 02:54:00,10.7.4.32,10.13.9.151,UDP,25,45939,0
2025-12-16 02:54:00,10.7.0.248,10.17.8.53,ICMP,35,28190,0
2025-12-16 02:55:00,10.8.9.5,10.11.7.42,UDP,42,38895,0
2025-12-16 02:57:00,10.0.6.191,10.19.8.250,TCP,31,46531,0
2025-12-16 02:58:00,10.5.0.106,10.18.6.214,UDP,31,52094,0
2025-12-16 02:58:00,10.9.7.19,10.13.5.64,ICMP,40,60501,0
2025-12-16 03:00:00,10.1.1.50,10.19.9.169,TCP,22,41779,0
2025-12-16 03:00:00,10.8.7.195,10.14.3.60,TCP,37,64428,0
2025-12-16 03:00:00,10.5.5.167,10.10.8.240,UDP,40,45979,0
2025-12-16 03:00:00,10.9.2.207,10.17.7.10,TCP,36,44563,0
2025-12-16 03:01:00,10.1.9.5,10.17.6.4,UDP,39,71756,0
2025-12-16 03:02:00,10.3.1.252,10.11.2.42,DHCP,36,53599,0
2025-12-16 03:03:00,10.4.5.197,10.17.7.155,TCP,38,52173,0
2025-12-16 03:03:00,10.5.9.66,10.18.2.132,TCP,35,54651,0
2025-12-16 03:03:00,10.1.4.145,10.17.3.185,TCP,32,57736,0
2025-12-16 03:04:00,10.4.8.56,10.17.2.102,DHCP,36,51781,0
2025-12-16 03:04:00,10.2.5.170,10.11.8.95,DHCP,32,70459,0
2025-12-16 03:04:00,10.2.4.10,10.19.7.40,TCP,32,40178,0
2025-12-16 03:04:00,10.9.9.234,10.10.7.46,ARP,37,64962,0
2025-12-16 03:04:00,10.9.6.63,10.11.7.125,TCP,30,73954,0
2025-12-16 03:05:00,10.3.8.192,10.19.9.70,TCP,50,50101,0
2025-12-16 03:05:00,10.2.4.130,10.19.3.10,TCP,30,57914,0
2025-12-16 03:06:00,10.7.3.208,10.11.8.15,UDP,27,77485,0
2025-12-16 03:07:00,10.1.3.214,10.17.2.131,ICMP,32,55711,0
2025-12-16 03:07:00,10.8.4.125,10.15.0.176,UDP,30,44578,0
2025-12-16 03:07:00,10.6.2.57,10.17.7.138,UDP,32,27260,0
2025-12-16 03:07:00,10.9.0.172,10.15.7.183,TCP,41,49050,0
2025-12-16 03:08:00,10.3.0.185,10.17.7.75,ICMP,30,72590,0
2025-12-16 03:08:00,10.7.0.185,10.12.1.21,UDP,35,43945,0
2025-12-16 03:09:00,10.1.1.41,10.16.6.252,UDP,31,38210,0
2025-12-16 03:09:00,10.5.8.82,10.16.1.45,ARP,43,61712,0
2025-12-16 03:10:00,10.2.2.100,10.15.8.91,ARP,30,45419,0
2025-12-16 03:10:00,10.9.2.78,10.19.6.239,ICMP,42,51240,0
2025-12-16 03:10:00,10.0.2.113,10.12.0.195,UDP,32,46824,0
2025-12-16 03:10:00,10.7.1.29,10.15.5.169,TCP,25,54064,0
2025-12-16 03:10:00,10.0.8.50,10.13.9.247,TCP,35,56175,0
2025-12-16 03:10:00,10.8.6.237,10.13.7.77,UDP,37,42662,0
2025-12-16 03:11:00,10.9.7.205,10.13.4.6,UDP,32,60764,0
2025-12-16 03:11:00,10.5.0.156,10.10.7.109,ICMP,37,64034,0
2025-12-16 03:11:00,10.5.7.116,10.18.0.200,UDP,39,44462,0
2025-12-16 03:12:00,10.1.2.160,10.12.6.36,ICMP,36,73650,0
2025-12-16 03:12:00,10.4.3.133,10.14.4.165,TCP,36,55172,0
2025-12-16 03:14:00,10.0.9.1,10.12.0.187,UDP,39,59909,0
2025-12-16 03:15:00,10.2.3.109,10.19.8.30,UDP,28,38044,0
2025-12-16 03:16:00,10.2.9.106,10.16.3.182,TCP,44,45828,0
2025-12-16 03:16:00,10.0.2.111,10.19.8.41,UDP,34,57668,0
2025-12-16 03:16:00,10.2.7.150,10.10.5.11,UDP,33,52577,0
2025-12-16 03:17:00,10.9.3.97,10.16.7.18,TCP,35,55663,0
2025-12-16 03:19:00,10.3.1.109,10.18.2.231,ARP,40,64626,0
2025-12-16 03:19:00,10.9.3.58,10.16.8.214,ICMP,30,48381,0
2025-12-16 03:19:00,10.6.5.40,10.13.2.217,ARP,23,67626,0
2025-12-16 03:20:00,10.5.8.167,10.18.4.17,ARP,36,49557,0
2025-12-16 03:20:00,10.6.5.69,10.11.0.236,TCP,39,53663,0
2025-12-16 03:20:00,10.9.4.202,10.18.9.215,TCP,30,45315,0
2025-12-16 03:20:00,10.0.0.204,10.10.8.249,UDP,36,47342,0
2025-12-16 03:20:00,10.6.7.136,10.15.4.153,ICMP,37,34556,0
2025-12-16 03:22:00,10.7.5.160,10.19.4.42,TCP,44,31907,0
2025-12-16 03:22:00,10.2.4.202,10.11.9.13,UDP,31,40117,0
2025-12-16 03:23:00,10.7.5.106,10.12.2.109,TCP,42,43938,0
2025-12-16 03:23:00,10.6.2.49,10.17.8.152,UDP,42,49953,0
2025-12-16 03:23:00,10.2.5.154,10.16.9.204,UDP,20,45544,0
2025-12-16 03:24:00,10.1.1.194,10.11.1.69,UDP,25,62433,0
2025-12-16 03:24:00,10.4.2.246,10.11.7.179,ICMP,41,37396,0
2025-12-16 03:24:00,10.5.8.49,10.19.9.200,UDP,26,37941,0
2025-12-16 03:24:00,10.5.9.251,10.12.4.170,TCP,34,51170,0
2025-12-16 03:24:00,10.0.3.140,10.15.3.74,UDP,34,42207,0
2025-12-16 03:25:00,10.5.9.246,10.10.4.39,TCP,33,62595,0
2025-12-16 03:25:00,10.4.8.74,10.13.1.234,TCP,30,53225,0
2025-12-16 03:26:00,10.2.6.42,10.16.3.142,TCP,42,37564,0
2025-12-16 03:27:00,10.0.2.239,10.19.8.6,UDP,41,48985,0
2025-12-16 03:27:00,10.4.4.22,10.15.8.182,TCP,35,49825,0
2025-12-16 03:27:00,10.6.1.41,10.13.7.114,TCP,27,37770,0
2025-12-16 03:27:00,10.1.6.4,10.13.2.88,UDP,40,45794,0
2025-12-16 03:27:00,10.3.7.152,10.11.8.4,TCP,36,50339,0
2025-12-16 03:27:00,10.6.4.69,10.13.7.192,ICMP,32,46638,0
2025-12-16 03:28:00,10.1.2.115,10.17.2.126,TCP,40,55194,0
2025-12-16 03:29:00,10.7.8.216,10.19.8.78,ICMP,45,29577,0
2025-12-16 03:29:00,10.3.5.22,10.12.6.178,UDP,40,33312,0
2025-12-16 03:30:00,10.5.0.181,10.13.8.164,ICMP,30,71654,0
2025-12-16 03:30:00,10.8.6.246,10.11.3.97,UDP,24,76546,0
2025-12-16 03:31:00,10.8.4.4,10.14.6.112,TCP,33,50180,0
2025-12-16 03:32:00,10.7.4.27,10.19.5.82,TCP,46,38096,0
2025-12-16 03:32:00,10.7.1.73,10.16.7.144,TCP,36,52069,0
2025-12-16 03:33:00,10.1.9.40,10.13.3.187,TCP,23,43799,0
2025-12-16 03:33:00,10.0.7.181,10.15.7.209,ICMP,45,48825,0
2025-12-16 03:35:00,10.8.0.81,10.17.6.206,TCP,46,61513,0
2025-12-16 03:35:00,10.8.6.23,10.11.1.46,UDP,38,38495,0
2025-12-16 03:37:00,10.8.5.2,10.11.9.62,TCP,40,54243,0
2025-12-16 03:37:00,10.6.7.174,10.10.6.59,TCP,27,70594,0
2025-12-16 03:37:00,10.4.7.35,10.13.1.82,TCP,27,53083,0
2025-12-16 03:39:00,10.7.9.246,10.17.5.10,UDP,34,55652,0
2025-12-16 03:39:00,10.1.0.223,10.10.7.103,ICMP,32,56158,0
2025-12-16 03:39:00,10.1.3.71,10.15.4.78,UDP,31,64714,0
2025-12-16 03:39:00,10.0.8.235,10.17.4.173,TCP,39,46846,0
2025-12-16 03:40:00,10.4.6.90,10.18.3.241,TCP,41,48967,0
2025-12-16 03:40:00,10.4.0.200,10.18.4.2,TCP,41,41313,0
2025-12-16 03:40:00,10.8.2.185,10.14.8.58,UDP,32,60095,0
2025-12-16 03:40:00,10.6.6.50,10.16.4.213,ARP,40,36718,0
2025-12-16 03:40:00,10.5.1.109,10.10.6.248,DHCP,32,56699,0
2025-12-16 03:40:00,10.5.1.85,10.13.1.85,TCP,36,31437,0
2025-12-16 03:41:00,10.6.5.177,10.17.0.76,UDP,40,43210,0
2025-12-16 03:41:00,10.2.1.168,10.10.4.35,UDP,37,58770,0
2025-12-16 03:41:00,10.3.3.45,10.11.4.46,UDP,30,44579,0
2025-12-16 03:41:00,10.4.1.72,10.15.5.11,DHCP,40,22017,0
2025-12-16 03:42:00,10.4.7.71,10.13.4.103,UDP,37,56858,0
2025-12-16 03:42:00,10.1.6.164,10.16.9.101,UDP,34,18372,0
2025-12-16 03:43:00,10.0.0.232,10.19.8.236,ICMP,34,37458,0
2025-12-16 03:43:00,10.6.3.15,10.19.6.140,TCP,31,50874,0
2025-12-16 03:44:00,10.9.7.227,10.15.7.195,ARP,27,66135,0
2025-12-16 03:44:00,10.8.2.78,10.13.2.89,UDP,30,40863,0
2025-12-16 03:45:00,10.6.5.107,10.19.8.72,UDP,36,68568,0
2025-12-16 03:45:00,10.6.4.2,10.12.6.169,UDP,29,45575,0
2025-12-16 03:46:00,10.6.6.25,10.13.5.142,TCP,34,40009,0
2025-12-16 03:47:00,10.1.2.45,10.13.1.5,UDP,44,50902,0
2025-12-16 03:47:00,10.0.5.93,10.17.8.195,TCP,39,61047,0
2025-12-16 03:47:00,10.4.9.133,10.11.9.153,TCP,40,34536,0
2025-12-16 03:48:00,10.7.2.83,10.11.8.25,UDP,38,41819,0
2025-12-16 03:48:00,10.2.2.176,10.16.4.213,DHCP,28,52019,1
2025-12-16 03:48:00,10.1.6.213,10.18.4.174,UDP,39,51826,0
2025-12-16 03:48:00,10.9.3.81,10.17.2.178,UDP,28,41579,0
2025-12-16 03:48:00,10.4.5.115,10.16.3.62,UDP,46,54920,0
2025-12-16 03:49:00,10.3.5.244,10.16.5.88,ICMP,27,50128,0
2025-12-16 03:49:00,10.1.8.208,10.12.3.5,TCP,33,56291,0
2025-12-16 03:50:00,10.1.8.235,10.19.5.57,ICMP,29,66056,0
2025-12-16 03:50:00,10.6.1.114,10.10.9.129,UDP,27,43265,0
2025-12-16 03:50:00,10.2.8.173,10.17.6.248,DHCP,33,33579,0
2025-12-16 03:50:00,10.3.4.74,10.12.6.22,TCP,32,58803,0
2025-12-16 03:51:00,10.7.2.143,10.19.5.192,TCP,42,59514,0
2025-12-16 03:51:00,10.1.1.253,10.10.0.46,ICMP,38,47134,0
2025-12-16 03:51:00,10.0.3.198,10.10.8.113,ARP,33,53515,0
2025-12-16 03:52:00,10.2.1.22,10.12.5.175,TCP,35,39225,0
2025-12-16 03:52:00,10.9.8.238,10.16.4.27,ARP,29,45658,0
2025-12-16 03:52:00,10.4.8.75,10.18.9.162,UDP,34,44830,0
2025-12-16 03:53:00,10.7.0.137,10.14.7.134,UDP,40,54814,0
2025-12-16 03:53:00,10.5.9.29,10.15.1.231,ICMP,36,41008,0
2025-12-16 03:53:00,10.5.5.121,10.12.0.212,UDP,31,63603,0
2025-12-16 03:53:00,10.2.1.57,10.17.1.7,UDP,35,42636,0
2025-12-16 03:53:00,10.4.9.100,10.13.9.81,ARP,47,43777,0
2025-12-16 03:54:00,10.0.7.106,10.10.9.85,ARP,32,41285,0
2025-12-16 03:55:00,10.5.8.194,10.17.7.38,DHCP,41,16059,0
2025-12-16 03:55:00,10.8.7.126,10.10.5.235,TCP,42,36127,0
2025-12-16 03:55:00,10.2.2.181,10.16.1.212,TCP,33,61017,0
2025-12-16 03:56:00,10.9.7.241,10.11.2.108,DHCP,44,45244,0
2025-12-16 03:56:00,10.5.0.3,10.18.5.246,TCP,33,62009,0
2025-12-16 03:56:00,10.5.4.97,10.11.1.143,TCP,28,49414,0
2025-12-16 03:56:00,10.5.2.193,10.17.9.96,UDP,40,52211,0
2025-12-16 03:57:00,10.8.4.24,10.11.9.205,UDP,42,62195,0
2025-12-16 03:57:00,10.4.8.72,10.18.7.61,UDP,33,52699,0
2025-12-16 03:57:00,10.1.7.1,10.10.1.73,DHCP,33,37197,0
2025-12-16 03:58:00,10.4.7.136,10.14.2.70,UDP,31,43141,0
2025-12-16 03:59:00,10.4.5.76,10.19.9.208,UDP,33,60730,0
2025-12-16 04:00:00,10.2.4.57,10.19.9.236,UDP,33,56041,0
2025-12-16 04:00:00,10.4.2.181,10.10.2.131,TCP,29,50838,0
2025-12-16 04:00:00,10.0.8.237,10.16.8.183,TCP,35,54739,0
2025-12-16 04:00:00,10.2.8.59,10.11.5.119,UDP,32,34973,0
2025-12-16 04:00:00,10.9.4.127,10.14.4.9,UDP,38,73632,0
2025-12-16 04:00:00,10.5.6.74,10.18.9.11,UDP,29,39199,0
2025-12-16 04:01:00,10.9.9.192,10.17.8.153,TCP,25,34509,0
2025-12-16 04:01:00,10.2.2.229,10.15.4.160,TCP,37,42150,0
2025-12-16 04:01:00,10.9.4.11,10.14.3.44,UDP,38,48453,0
